"bill_date","bill_time","bill_no","member_id","sku_code","sku_name","qty","sales"
2022-09-18,"17:11:31  น.","28e53421","a95ab82c",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"19:07:49  น.","6aacd20b","01ce1310",7001052,"Immune Booster",1,104.8135
2022-09-18,"19:07:49  น.","6aacd20b","01ce1310",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8579
2022-09-18,"19:10:04  น.","6fe3c48e","01ce1310",7007015,"น้ำผึ้งมะนาวโซดา",1,75.7016
2022-09-18,"19:10:59  น.","55a236f2","1de719ea",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"19:10:59  น.","55a236f2","1de719ea",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-18,"19:59:50  น.","77021189","600f0e37",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.3002
2022-09-18,"21:09:44  น.","79114031","e915b0fe",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"13:34:44  น.","70798ba1","1c506e79",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"13:52:36  น.","17d3e8e9","",7023053,"สลัดแร็ปเทมเป้",1,117.2913
2022-09-18,"15:07:17  น.","1a446d3f","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"15:13:53  น.","1ec9118d","63b1ed00",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"16:05:44  น.","08719ff7","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-18,"16:27:22  น.","32306d8b","a3d431ed",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-18,"11:24:54  น.","5263c90e","cd67ea8e",7001050,"Good at Heart",1,104.8135
2022-09-18,"11:24:54  น.","5263c90e","cd67ea8e",7001052,"Immune Booster",1,104.8135
2022-09-18,"11:24:54  น.","5263c90e","cd67ea8e",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-18,"11:24:54  น.","5263c90e","cd67ea8e",7023041,"L-สลัดอกไก่ Low uric ย่าง",1,138.0817
2022-09-18,"12:02:11  น.","6d6d2df7","",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-18,"12:02:11  น.","6d6d2df7","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-18,"12:24:17  น.","41de5b34","ae3eca79",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0906
2022-09-18,"15:52:40  น.","5c3a9273","414fe2f4",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5737
2022-09-18,"18:48:52  น.","6f61996b","",7004036,"ลาเต้ร้อน",1,75.7016
2022-09-18,"19:09:02  น.","e9fee1a3","37880204",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-18,"20:42:32  น.","d574d134","edb09b3e",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"09:47:22  น.","03336dc3","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2824
2022-09-18,"09:58:17  น.","38b0f588","",7004036,"ลาเต้ร้อน",1,75.7016
2022-09-18,"10:06:36  น.","02f107f4","bc7a6df5",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-18,"10:06:36  น.","02f107f4","bc7a6df5",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-18,"10:06:36  น.","02f107f4","bc7a6df5",7023050,"สลัดแร็ปหมูย่าง",3,341.8739
2022-09-18,"10:43:34  น.","067c7b46","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-18,"11:09:00  น.","043ac51f","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"11:18:41  น.","05f8af28","",7023040,"L-สลัดหมูหลุมย่าง",1,138.0817
2022-09-18,"11:37:18  น.","2901d32e","",7023040,"L-สลัดหมูหลุมย่าง",1,138.0817
2022-09-18,"12:11:11  น.","2a850740","",7005019,"ชาร้อน Mixed Berry",1,67.3801
2022-09-18,"12:13:13  น.","10c4f53c","8b50fd09",7025030,"ชุดปลาแซลมอนย่างซอสพริกไทยดำ",1,229.5826
2022-09-18,"12:31:42  น.","158be3b9","",7004042,"คาปูชิโน่เย็น",1,84.0231
2022-09-18,"12:46:02  น.","160f37d7","2bd8ee3c",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-18,"12:48:43  น.","2d8caf9c","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0906
2022-09-18,"13:09:45  น.","17cd5de0","6afcd6db",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-18,"13:26:14  น.","2c4ec5ab","",7005020,"ชาร้อน Rosy",1,67.3801
2022-09-18,"13:29:29  น.","1c911add","4a461946",7022021,"ซุปผักโขม",1,75.7016
2022-09-18,"14:10:15  น.","1ed7a484","f1c0efe1",7004046,"อเมริกาโน่น้ำผึ้งมะนาว",1,96.492
2022-09-18,"14:10:51  น.","25543ccf","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-18,"14:57:02  น.","181c666f","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"14:59:05  น.","239ffe24","6f34b258",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.5009
2022-09-18,"15:12:45  น.","225d9413","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-18,"15:14:46  น.","1ffa5fd0","",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-18,"15:20:48  น.","2479c79b","",7023044,"สลัดมันฝรั่งอินทรีย์",1,117.2913
2022-09-18,"16:19:51  น.","25bbadac","6b32de4c",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8668
2022-09-18,"16:25:14  น.","1dbce189","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"18:12:52  น.","18f3f70c","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"19:36:32  น.","20f4bb29","3e14f1ab",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-18,"19:36:32  น.","20f4bb29","3e14f1ab",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"10:30:32  น.","1457ad6e","44bdaef4",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",1,79.8579
2022-09-18,"11:02:30  น.","17d37900","7ec930f6",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8579
2022-09-18,"14:33:08  น.","1152b12e","b0418e00",7009018,"ลาเต้เย็น 240 ml#ขวด",2,154.7336
2022-09-18,"11:14:42  น.","fafd8a61","83a24161",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",1,79.8579
2022-09-18,"13:20:20  น.","9e7424f3","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"15:24:16  น.","2eff41a6","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"15:24:16  น.","2eff41a6","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"15:37:27  น.","11f1a55f","4a79424e",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8224
2022-09-18,"15:37:27  น.","11f1a55f","4a79424e",7004043,"ลาเต้เย็น",1,84.0231
2022-09-18,"16:14:30  น.","22aaae47","49e134ef",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-18,"16:35:25  น.","25a3069b","",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5453
2022-09-18,"09:40:32  น.","6f324ba8","",7004044,"มอคค่าเย็น",1,84.0231
2022-09-18,"09:52:43  น.","6ef0219f","cb7d8f6e",7022024,"ซุปแครอทขิง",1,75.7016
2022-09-18,"09:52:43  น.","6ef0219f","cb7d8f6e",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-18,"10:03:13  น.","503caf51","291b659f",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-18,"10:41:24  น.","6bbf371a","50bc8ba8",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-18,"10:57:37  น.","51fec566","24bc55b6",7004050,"มัทฉะลาเต้เย็น",1,88.1794
2022-09-18,"10:57:37  น.","51fec566","24bc55b6",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"11:01:43  น.","6a7d5d2d","5cab6578",7004052,"เอสเพรสโซ่มะปี๊ด",1,96.492
2022-09-18,"11:01:43  น.","6a7d5d2d","5cab6578",7007015,"น้ำผึ้งมะนาวโซดา",1,75.7016
2022-09-18,"12:31:41  น.","62a5ce7e","",7022021,"ซุปผักโขม",1,75.7016
2022-09-18,"13:00:25  น.","6367a449","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-18,"13:06:25  น.","5aa2825b","",7023042,"สลัดเคลอินทรีย์ แซลมอนย่าง",1,158.881
2022-09-18,"13:22:22  น.","61211a10","dd304876",7001052,"Immune Booster",1,104.8135
2022-09-18,"13:22:22  น.","61211a10","dd304876",7001049,"Flu Fighter",1,104.8135
2022-09-18,"13:55:53  น.","60e37027","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-18,"13:55:53  น.","60e37027","",7004043,"ลาเต้เย็น",1,84.0231
2022-09-18,"14:17:27  น.","65ac66a2","",7023031,"Mini-สลัดธัญพืช",1,71.5453
2022-09-18,"14:17:27  น.","65ac66a2","",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5364
2022-09-18,"15:28:01  น.","67ead8fb","",7004037,"มอคค่าร้อน",1,75.7016
2022-09-18,"16:21:02  น.","729c882a","",7004058,"มัทฉะปั่น",1,96.492
2022-09-18,"16:30:03  น.","491f1061","",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-18,"16:32:38  น.","70da3673","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-18,"17:27:09  น.","4b59ae38","6e45b7a3",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-18,"17:27:09  น.","4b59ae38","6e45b7a3",7001050,"Good at Heart",1,104.8135
2022-09-18,"14:47:19  น.","3ca99c0c","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5364
2022-09-18,"14:15:46  น.","2bedff69","",7023034,"M-สลัดผักย่างอินทรีย์",1,114.7904
2022-09-18,"11:27:48  น.","fa21a8e9","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"11:29:23  น.","6fa58c4b","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"11:39:52  น.","9fdcc34e","",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-18,"11:43:26  น.","5f7a533d","95780607",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"12:07:42  น.","af031c38","5fea283b",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"12:13:38  น.","64f9cb76","",7004043,"ลาเต้เย็น",1,84.0231
2022-09-18,"12:30:47  น.","cb3c1da8","5cf62e75",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"12:33:22  น.","5eb8390a","",7001052,"Immune Booster",1,104.8135
2022-09-18,"12:33:22  น.","5eb8390a","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"12:34:08  น.","3b4552ad","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"12:39:43  น.","f0bf85e3","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8046
2022-09-18,"12:48:54  น.","00c6cae6","7fd1ead6",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"12:52:27  น.","9542ee44","",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-18,"12:58:48  น.","c97aa3f1","c39429a2",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"13:00:28  น.","5cfe8753","302d58ea",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"13:07:09  น.","3903ecf4","3f2f7652",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-18,"13:10:12  น.","f2f93bba","997b23fe",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-18,"13:18:10  น.","9704501d","0160561e",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0906
2022-09-18,"13:28:56  น.","5d3ced64","",7004060,"I/S ลาเต้",1,75.7016
2022-09-18,"13:28:56  น.","5d3ced64","",7004061,"I/S มอคค่า",1,75.7016
2022-09-18,"13:33:51  น.","38c186c3","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5737
2022-09-18,"13:35:10  น.","ad45a261","754557cd",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-18,"13:40:04  น.","f33b518d","56d73ddf",7004036,"ลาเต้ร้อน",1,75.7016
2022-09-18,"13:40:04  น.","f33b518d","56d73ddf",7004054,"Add Oat Milk",1,25.7904
2022-09-18,"13:49:43  น.","66bf752f","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-18,"13:52:48  น.","03421e88","22daf7b8",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"13:57:47  น.","cdf7df43","914178bd",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"13:59:34  น.","5873fbe1","",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-18,"13:59:34  น.","5873fbe1","",7004043,"ลาเต้เย็น",1,84.0142
2022-09-18,"14:10:55  น.","a80ab4e4","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"14:26:13  น.","63f063aa","3f92cba0",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-18,"14:26:13  น.","63f063aa","3f92cba0",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"14:36:35  น.","93892caf","3b22d2f5",7006016,"น้ำผึ้งมะนาวอินทรีย์",2,146.4032
2022-09-18,"15:12:45  น.","a9c8ded3","0dac941a",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"15:24:05  น.","f7b62d3f","",7004035,"คาปูชิโน่ร้อน",1,75.7016
2022-09-18,"15:47:31  น.","924b4698","e6511639",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-18,"16:02:11  น.","3e0a4428","366c780f",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-18,"16:02:11  น.","3e0a4428","366c780f",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-18,"16:06:02  น.","f5f09366","9a23ea33",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-18,"16:06:02  น.","f5f09366","9a23ea33",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-18,"16:11:16  น.","0589dc63","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-18,"16:42:58  น.","5a3545b8","2e521bfe",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-18,"17:09:01  น.","3fc82e1f","61535232",7001052,"Immune Booster",1,104.8135
2022-09-18,"17:29:27  น.","044bb654","",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-18,"17:30:05  น.","91cf92f6","",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-18,"17:31:43  น.","d8cb8557","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"17:53:15  น.","4d4fa1f5","a437fc69",7023043,"สลัดผักรวมอินทรีย์",1,117.2913
2022-09-18,"18:02:56  น.","28b2ca52","",7001052,"Immune Booster",1,104.8135
2022-09-18,"18:28:28  น.","bd36eef0","a795db58",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"19:20:13  น.","e3481d1c","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-18,"19:26:14  น.","76cc39be","",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-19,"11:16:57  น.","01a98c8e","27701d95",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8579
2022-09-19,"16:17:35  น.","9dfe535d","38024e56",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",2,154.7158
2022-09-19,"11:06:10  น.","397905f2","cad553cf",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8579
2022-09-19,"09:51:33  น.","edb51799","15267630",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",1,79.8579
2022-09-19,"09:51:33  น.","edb51799","15267630",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8668
2022-09-19,"19:45:44  น.","b1b955d1","84d217c8",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",4,304.4405
2022-09-19,"15:03:05  น.","48b4ca30","a3c698ca",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",1,79.8579
2022-09-19,"18:53:15  น.","7026167b","",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",1,79.8668
2022-09-19,"17:05:12  น.","93a640cf","",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8579
2022-09-19,"11:05:07  น.","52e194eb","",7001052,"Immune Booster",2,204.627
2022-09-19,"12:08:57  น.","623e4b9d","6c0c0903",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-19,"12:14:31  น.","61ba9ff3","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-19,"12:15:21  น.","5a3907b8","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"12:16:42  น.","6078f5c4","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-19,"12:19:25  น.","679ecc7b","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-19,"12:29:04  น.","5b14fcec","e3d7758f",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-19,"14:58:32  น.","77ed80ea","2062b85a",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"15:47:01  น.","5d9534c2","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-19,"15:54:00  น.","6616ac89","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-19,"16:13:15  น.","5b5ef629","5492d607",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-19,"17:35:26  น.","46ba3f6e","33df806a",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-19,"17:46:28  น.","4de67853","54590ed2",7005018,"ชา Peach เย็น",1,67.389
2022-09-19,"17:55:15  น.","4e62ac3d","27562dc6",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"19:01:36  น.","1a93c46d","3158d6fd",7001050,"Good at Heart",1,104.8135
2022-09-19,"19:01:36  น.","1a93c46d","3158d6fd",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8579
2022-09-19,"19:01:36  น.","1a93c46d","3158d6fd",7023038,"L-สลัดผักย่างอินทรีย์",2,271.1634
2022-09-19,"19:01:36  น.","1a93c46d","3158d6fd",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"19:09:14  น.","1fdcd2e8","b0c1ecc5",7023039,"L-สลัดธัญพืช",1,138.0906
2022-09-19,"19:57:42  น.","0e6df44e","7434fc28",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8757
2022-09-19,"11:28:30  น.","2b7b80db","18f75740",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-19,"12:13:59  น.","19e2e1f4","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-19,"12:28:33  น.","1f29231f","8ca79da2",7001052,"Immune Booster",3,304.4405
2022-09-19,"13:10:40  น.","33d05f19","8603c7e1",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"16:23:10  น.","1ea143ed","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"17:01:05  น.","32583feb","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"17:08:33  น.","0d56db12","3120ab5e",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"17:53:56  น.","390478d6","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"18:01:53  น.","010334f3","d02b69db",7023053,"สลัดแร็ปเทมเป้",1,117.2913
2022-09-19,"18:35:22  น.","5ce8a5c7","26b892d9",7001049,"Flu Fighter",1,104.8135
2022-09-19,"19:27:49  น.","57b4e2fa","",7001050,"Good at Heart",1,104.8135
2022-09-19,"12:54:39  น.","e7edb01b","b5331e01",7023049,"สลัดแร็ปผักย่าง",1,117.2913
2022-09-19,"12:57:13  น.","e5ab0e42","8856185f",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-19,"13:04:48  น.","e4696475","65e7c450",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-19,"11:46:24  น.","11e90e68","",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-19,"12:29:56  น.","29ee424d","",7004042,"คาปูชิโน่เย็น",1,84.0231
2022-09-19,"12:30:40  น.","13afb031","917c14ec",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-19,"12:48:12  น.","2ca154c8","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-19,"12:51:08  น.","156472da","6e8971a1",7023049,"สลัดแร็ปผักย่าง",1,117.2913
2022-09-19,"13:23:36  น.","14a618ed","90894f83",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-19,"13:23:36  น.","14a618ed","90894f83",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"13:30:25  น.","2f2580a6","3ccda407",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"13:30:25  น.","2f2580a6","3ccda407",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"14:05:15  น.","3bdbb085","ce8c2e52",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-19,"14:10:32  น.","019a42f9","ce8c2e52",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-19,"14:14:43  น.","3a19dab2","e3dc3982",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"14:20:03  น.","04d5547c","531dfcd7",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-19,"14:24:15  น.","3f56cc37","8defb091",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-19,"14:24:15  น.","3f56cc37","8defb091",7023053,"สลัดแร็ปเทมเป้",1,117.2824
2022-09-19,"14:25:43  น.","05173e4b","91b8f118",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-19,"14:32:30  น.","3e94a600","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-19,"14:45:55  น.","07518012","0d35cd4e",7005016,"ชา Mixed Berry เย็น",1,67.3801
2022-09-19,"15:01:14  น.","3cd21859","",7001049,"Flu Fighter",2,204.627
2022-09-19,"15:17:16  น.","3d10726e","2a46191a",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-19,"15:18:22  น.","0dcfad18","b2231445",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5737
2022-09-19,"15:20:05  น.","364c3553","93932bc3",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"15:53:02  น.","378e5f64","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"16:41:21  น.","0f891341","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"16:41:21  น.","0f891341","",7005016,"ชา Mixed Berry เย็น",1,67.3801
2022-09-19,"16:43:21  น.","340a8b0a","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-19,"17:28:22  น.","31459d8f","e8f34ca7",7023053,"สลัดแร็ปเทมเป้",1,117.2913
2022-09-19,"18:21:31  น.","32c149e1","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"19:08:23  น.","26757307","6738ea51",7004039,"มัทฉะลาเต้ร้อน",1,79.8579
2022-09-19,"12:58:49  น.","94c83ea0","317e2f6d",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"10:01:30  น.","491f282b","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5364
2022-09-19,"10:08:51  น.","70da0e39","4e381b9d",7023031,"Mini-สลัดธัญพืช",1,71.5364
2022-09-19,"10:08:51  น.","70da0e39","4e381b9d",7023032,"Mini-สลัดหมูหลุมย่าง",2,138.0906
2022-09-19,"11:11:08  น.","56f755f0","41666841",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2824
2022-09-19,"11:29:29  น.","420965d3","731f16f2",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-19,"11:31:42  น.","798afd98","5b8bde18",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-19,"11:37:33  น.","418db1bd","0c0a0643",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-19,"12:03:37  น.","4dd85e5c","3ad13699",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5364
2022-09-19,"12:22:01  น.","7530831a","01f0c9a3",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5453
2022-09-19,"12:22:01  น.","7530831a","01f0c9a3",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-19,"13:40:19  น.","63880d60","1c310c30",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"14:28:40  น.","7aabb250","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-19,"14:45:25  น.","7fe4a4d5","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"15:10:31  น.","50990cbd","2f6c264f",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"15:45:18  น.","6f97e844","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-19,"16:50:43  น.","39203e4d","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-19,"17:08:39  น.","36f105c2","c3841abb",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-19,"17:26:20  น.","24c4f70a","140e2995",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-19,"17:33:32  น.","27402364","",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-19,"18:07:07  น.","109654ce","",7023053,"สลัดแร็ปเทมเป้",1,117.2913
2022-09-19,"18:32:27  น.","0664d071","6d468cd6",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-19,"18:40:09  น.","05e0041f","50bc8ba8",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-19,"19:14:18  น.","0ebc4322","c1f1d94e",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-19,"07:39:23  น.","4a9bc40f","",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-19,"08:02:07  น.","4fd4d28a","aa96a973",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-19,"08:02:49  น.","759520f6","dd304876",7001049,"Flu Fighter",1,104.8135
2022-09-19,"08:02:49  น.","759520f6","dd304876",7004035,"คาปูชิโน่ร้อน",1,75.7016
2022-09-19,"08:05:22  น.","4e16b8bd","20aaa4a5",7004043,"ลาเต้เย็น",1,84.0231
